id,slug,market_segment,name,brand,type,category,description,price_base_usd,release_date,release_year,compatibility,specs,technologies,benchmarks,tags,created_at,price_base_eur
cpu-intel-core-i5-12500,intel-core-i5-12500,gaming,Intel Core i5-12500,Intel,cpu,mid-range,"Procesador Intel Core i5 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 6 Performance-cores y 12 hilos, frecuencia base de 3.0 GHz, turbo máximo de hasta 4.6 GHz, 18 MB de Intel Smart Cache, 7.5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",232,2022-01-04,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":65,""cache"":{""l1"":480,""l2"":7680,""l3"":18432},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Alder Lake-S"",""base_frequency"":3,""efficency_cores"":0,""power_turbo_max"":117,""turbo_frequency"":4.6}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura Intel de 12ª generación con núcleos Performance Golden Cove.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":19716,""cinebench_multi"":12766,""geekbench_single"":2295}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""6 Cores""]",2026-08-16 20:24:00+00,213.44
cpu-intel-core-i5-12600k,intel-core-i5-12600k,gaming,Intel Core i5-12600K,Intel,cpu,mid-range,"Procesador Intel Core i5 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 10 núcleos híbridos, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 3.7 GHz, turbo máximo de hasta 4.9 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",328,2021-11-04,2021,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":125,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":125,""architecture"":""Alder Lake-S"",""base_frequency"":3.7,""efficency_cores"":4,""power_turbo_max"":150,""turbo_frequency"":4.9}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura híbrida Intel de 12ª generación con Performance-cores Golden Cove y Efficient-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":27511,""cinebench_multi"":17660,""geekbench_single"":2433}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""10 Cores""]",2026-08-16 20:24:00+00,301.76
cpu-intel-core-i5-12600kf,intel-core-i5-12600kf,gaming,Intel Core i5-12600KF,Intel,cpu,mid-range,"Procesador Intel Core i5 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 10 núcleos híbridos, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 3.7 GHz, turbo máximo de hasta 4.9 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, soporte DDR5-4800/DDR4-3200 y PCIe 5.0; no incluye gráficos integrados.",300,2021-11-04,2021,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":125,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":125,""architecture"":""Alder Lake-S"",""base_frequency"":3.7,""efficency_cores"":4,""power_turbo_max"":150,""turbo_frequency"":4.9}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura híbrida Intel de 12ª generación con Performance-cores Golden Cove y Efficient-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""No Integrated Graphics"",""description"":""Versión KF sin gráficos integrados; requiere tarjeta gráfica dedicada.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":27521,""cinebench_multi"":17660,""geekbench_single"":2433}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""KF"",""No iGPU"",""10 Cores""]",2026-08-16 20:24:00+00,276.00
cpu-intel-core-i5-13400,intel-core-i5-13400,gaming,Intel Core i5-13400,Intel,cpu,mid-range,"Procesador Intel Core i5 de 13ª generación para LGA1700. Integra 10 núcleos híbridos, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 2.5 GHz, turbo máximo de hasta 4.6 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 730.",231,2023-01-03,2023,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":65,""architecture"":""Raptor Lake-S"",""base_frequency"":2.5,""efficency_cores"":4,""power_turbo_max"":148,""turbo_frequency"":4.6}","[{""name"":""Hybrid Core Architecture"",""description"":""Diseño híbrido Intel con P-cores y E-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":23885,""cinebench_multi"":15890,""geekbench_single"":2375}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""10 Cores""]",2026-08-16 20:15:00+00,212.52
cpu-intel-core-i5-13400f,intel-core-i5-13400f,gaming,Intel Core i5-13400F,Intel,cpu,mid-range,"Procesador Intel Core i5 de 13ª generación para LGA1700. Integra 10 núcleos híbridos, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 2.5 GHz, turbo máximo de hasta 4.6 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, soporte DDR5-4800/DDR4-3200 y PCIe 5.0; no incluye gráficos integrados.",206,2023-01-03,2023,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":65,""architecture"":""Raptor Lake-S"",""base_frequency"":2.5,""efficency_cores"":4,""power_turbo_max"":148,""turbo_frequency"":4.6}","[{""name"":""Hybrid Core Architecture"",""description"":""Diseño híbrido Intel con P-cores y E-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""No Integrated Graphics"",""description"":""Versión F sin gráficos integrados; requiere tarjeta gráfica dedicada.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":24909,""cinebench_multi"":15890,""geekbench_single"":2375}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""F"",""No iGPU"",""10 Cores""]",2026-08-16 20:15:00+00,189.52
cpu-intel-core-i5-13500,intel-core-i5-13500,gaming,Intel Core i5-13500,Intel,cpu,mid-range,"Procesador Intel Core i5 de 13ª generación para LGA1700. Integra 14 núcleos híbridos, 6 Performance-cores y 8 Efficient-cores, 20 hilos, frecuencia base P-core de 2.5 GHz, turbo máximo de hasta 4.8 GHz, 24 MB de Intel Smart Cache, 11.5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",242,2023-01-03,2023,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":1248,""l2"":11776,""l3"":24576},""cores"":14,""threads"":20,""power_base"":65,""architecture"":""Raptor Lake-S"",""base_frequency"":2.5,""efficency_cores"":8,""power_turbo_max"":154,""turbo_frequency"":4.8}","[{""name"":""Hybrid Core Architecture"",""description"":""Diseño híbrido Intel con P-cores y E-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":30788,""cinebench_multi"":21216,""geekbench_single"":2375}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""14 Cores""]",2026-08-16 20:15:00+00,222.64
cpu-intel-core-i5-13600k,intel-core-i5-13600k,gaming,Intel Core i5-13600K,Intel,cpu,mid-range,"Procesador Intel Core i5 de 13ª generación basado en Raptor Lake-S para LGA1700. Integra 14 núcleos híbridos, 6 Performance-cores y 8 Efficient-cores, 20 hilos, frecuencia base P-core de 3.5 GHz, turbo máximo de hasta 5.1 GHz, 24 MB de Intel Smart Cache, 20 MB de caché L2, soporte DDR5-5600/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",319,2022-10-20,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":1248,""l2"":20480,""l3"":24576},""cores"":14,""threads"":20,""power_base"":125,""architecture"":""Raptor Lake-S"",""base_frequency"":3.5,""efficency_cores"":8,""power_turbo_max"":181,""turbo_frequency"":5.1}","[{""name"":""Raptor Lake Architecture"",""description"":""Arquitectura híbrida Intel de 13ª generación con P-cores Raptor Cove y E-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-5600 y DDR4-3200.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":37462,""cinebench_multi"":23960,""geekbench_single"":2639}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""14 Cores""]",2026-08-16 20:15:00+00,293.48
cpu-intel-core-i5-13600kf,intel-core-i5-13600kf,gaming,Intel Core i5-13600KF,Intel,cpu,mid-range,"Procesador Intel Core i5 de 13ª generación basado en Raptor Lake-S para LGA1700. Integra 14 núcleos híbridos, 6 Performance-cores y 8 Efficient-cores, 20 hilos, frecuencia base P-core de 3.5 GHz, turbo máximo de hasta 5.1 GHz, 24 MB de Intel Smart Cache, 20 MB de caché L2, soporte DDR5-5600/DDR4-3200 y PCIe 5.0; no incluye gráficos integrados.",304,2022-10-20,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":1248,""l2"":20480,""l3"":24576},""cores"":14,""threads"":20,""power_base"":125,""architecture"":""Raptor Lake-S"",""base_frequency"":3.5,""efficency_cores"":8,""power_turbo_max"":181,""turbo_frequency"":5.1}","[{""name"":""Raptor Lake Architecture"",""description"":""Arquitectura híbrida Intel de 13ª generación con P-cores Raptor Cove y E-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-5600 y DDR4-3200.""},{""name"":""No Integrated Graphics"",""description"":""Versión KF sin gráficos integrados; requiere tarjeta gráfica dedicada.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":37326,""cinebench_multi"":23960,""geekbench_single"":2639}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""KF"",""No iGPU"",""14 Cores""]",2026-08-16 20:15:00+00,279.68
cpu-intel-core-i5-14400,intel-core-i5-14400,gaming,Intel Core i5-14400,Intel,cpu,mid-range,"Procesador Intel Core i5 de 14ª generación basado en Raptor Lake Refresh para plataforma LGA 1700. Integra 10 núcleos en configuración híbrida, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 2.5 GHz, turbo de hasta 4.7 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, gráficos Intel UHD 730, soporte DDR5-4800 o DDR4-3200 y PCIe 5.0.",231,2024-01-08,2024,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":4800,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":65,""architecture"":""Raptor Lake Refresh"",""base_frequency"":2.5,""efficency_cores"":4,""power_turbo_max"":148,""turbo_frequency"":4.7}","[{""name"":""Raptor Lake Refresh"",""description"":""Arquitectura Intel Core de 14ª generación para escritorio con P-cores y E-cores.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados para salida de vídeo y aceleración multimedia básica.""},{""name"":""Intel Quick Sync Video"",""description"":""Codificación y decodificación de vídeo acelerada por hardware.""}]","{""passmark_score"":25077,""cinebench_multi"":16074,""geekbench_single"":1905}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""Locked"",""10 Cores""]",2026-08-16 19:45:00+00,212.52
cpu-intel-core-i5-14400f,intel-core-i5-14400f,gaming,Intel Core i5-14400F,Intel,cpu,mid-range,"Procesador Intel Core i5 de 14ª generación basado en Raptor Lake Refresh para plataforma LGA 1700. Integra 10 núcleos híbridos, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 2.5 GHz, turbo de hasta 4.7 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, soporte DDR5-4800 o DDR4-3200 y PCIe 5.0; no incluye gráficos integrados.",206,2024-01-08,2024,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":4800,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":65,""architecture"":""Raptor Lake Refresh"",""base_frequency"":2.5,""efficency_cores"":4,""power_turbo_max"":148,""turbo_frequency"":4.7}","[{""name"":""Raptor Lake Refresh"",""description"":""Arquitectura Intel Core de 14ª generación para escritorio con P-cores y E-cores.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""No Integrated Graphics"",""description"":""Versión F sin gráficos integrados; requiere tarjeta gráfica dedicada.""}]","{""passmark_score"":25465,""cinebench_multi"":16074,""geekbench_single"":2058}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""F"",""No iGPU"",""10 Cores""]",2026-08-16 19:45:00+00,189.52
cpu-intel-core-i5-14600k,intel-core-i5-14600k,gaming,Intel Core i5-14600K,Intel,cpu,mid-range,"Procesador Intel Core i5 de 14ª generación basado en Raptor Lake Refresh para plataforma LGA 1700. Integra 14 núcleos en configuración híbrida, 6 Performance-cores y 8 Efficient-cores, 20 hilos, frecuencia base P-core de 3.5 GHz, turbo de hasta 5.3 GHz, 24 MB de Intel Smart Cache, 20 MB de caché L2, gráficos Intel UHD 770, soporte DDR5-5600 o DDR4-3200 y PCIe 5.0.",329,2023-10-17,2023,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":1248,""l2"":20480,""l3"":24576},""cores"":14,""threads"":20,""power_base"":125,""architecture"":""Raptor Lake Refresh"",""base_frequency"":3.5,""efficency_cores"":8,""power_turbo_max"":181,""turbo_frequency"":5.3}","[{""name"":""Raptor Lake Refresh"",""description"":""Actualización de la arquitectura Intel Core de 14ª generación para escritorio.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados para salida de vídeo y aceleración multimedia.""},{""name"":""Intel Quick Sync Video"",""description"":""Codificación y decodificación de vídeo acelerada por hardware.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":38403,""cinebench_multi"":24683,""geekbench_single"":2491}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""Unlocked"",""14 Cores""]",2026-08-16 19:45:00+00,302.68
cpu-intel-core-i5-14600kf,intel-core-i5-14600kf,gaming,Intel Core i5-14600KF,Intel,cpu,mid-range,"Procesador Intel Core i5 de 14ª generación basado en Raptor Lake Refresh para plataforma LGA 1700. Integra 14 núcleos híbridos, 6 Performance-cores y 8 Efficient-cores, 20 hilos, frecuencia base P-core de 3.5 GHz, turbo de hasta 5.3 GHz, 24 MB de Intel Smart Cache, 20 MB de caché L2, soporte DDR5-5600 o DDR4-3200 y PCIe 5.0; no incluye gráficos integrados.",304,2023-10-17,2023,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":1248,""l2"":20480,""l3"":24576},""cores"":14,""threads"":20,""power_base"":125,""architecture"":""Raptor Lake Refresh"",""base_frequency"":3.5,""efficency_cores"":8,""power_turbo_max"":181,""turbo_frequency"":5.3}","[{""name"":""Raptor Lake Refresh"",""description"":""Actualización de la arquitectura Intel Core de 14ª generación para escritorio.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""No Integrated Graphics"",""description"":""Versión KF sin gráficos integrados; requiere tarjeta gráfica dedicada.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":38288,""cinebench_multi"":24683,""geekbench_single"":2445}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""KF"",""No iGPU"",""14 Cores""]",2026-08-16 19:45:00+00,279.68
